user_id,mogu_post_id,status,applied_at,decided_at
8a77904d-5980-479c-b879-e1e634384fad,873dd28a-4396-46b8-9262-912c79f532e6,accepted,2025-08-25 09:43:48,2025-08-25 11:43:48
7a1f06bc-bc57-4489-a9b3-6feb1275e1d5,873dd28a-4396-46b8-9262-912c79f532e6,accepted,2025-08-24 11:24:32,2025-08-24 13:24:32
129b116e-5e87-48d5-b7e7-757fc02ee691,873dd28a-4396-46b8-9262-912c79f532e6,accepted,2025-08-24 07:19:40,2025-08-24 10:19:40
5bc217fc-e9d1-49ff-a862-4edfe286bcd8,717f6c4b-ff1f-4fd3-9640-409b49537389,accepted,2025-09-13 09:58:37,2025-09-13 11:58:37
8f6fe6a4-a86a-4977-b5f5-b5a19c21062f,717f6c4b-ff1f-4fd3-9640-409b49537389,accepted,2025-10-10 08:07:51,2025-10-10 10:07:51
2f3ed8e3-31b1-485f-a9ca-7e4bddafe73a,717f6c4b-ff1f-4fd3-9640-409b49537389,accepted,2025-09-26 13:21:58,2025-09-26 19:21:58
059ec03d-8587-4216-8879-2fa142e41bee,717f6c4b-ff1f-4fd3-9640-409b49537389,accepted,2025-09-21 20:16:17,2025-09-22 00:16:17
3427fc9a-30dc-4305-9593-36db0ba37caa,ee4cd050-8a20-4ad9-aa06-fc354812eaa4,accepted,2025-09-11 09:15:16,2025-09-11 14:15:16
cbac33cf-59c4-4db6-a9ce-65b21e863391,ee4cd050-8a20-4ad9-aa06-fc354812eaa4,accepted,2025-09-24 08:18:50,2025-09-24 09:18:50
5465a9de-4cd6-441f-bcdb-3e85c3fd2b8b,c608f998-a86e-4499-b6de-1c90e4518b83,accepted,2025-09-16 18:48:13,2025-09-16 22:48:13
2929331f-eb00-4a77-b541-1c2ea1e3a983,c608f998-a86e-4499-b6de-1c90e4518b83,accepted,2025-09-13 10:15:33,2025-09-13 16:15:33
05be4f06-cc7e-4bb0-a225-8ce72de938ff,c608f998-a86e-4499-b6de-1c90e4518b83,accepted,2025-09-17 08:18:48,2025-09-17 10:18:48
8ac83cf3-b3b7-492e-bbda-e350876230b4,bd376af1-0bff-4101-aceb-2ae7b585bec7,accepted,2025-08-19 09:03:06,2025-08-19 14:03:06
9a1830f6-b278-4c90-99d6-34b719fa48f6,bd376af1-0bff-4101-aceb-2ae7b585bec7,accepted,2025-10-17 22:59:28,2025-10-18 01:59:28
b278956d-60a6-44f4-90ae-1091e9c51870,bd376af1-0bff-4101-aceb-2ae7b585bec7,accepted,2025-09-15 21:53:15,2025-09-16 00:53:15
c10f60fb-d278-4672-a0e5-ef1c805fe496,4e22bcde-39d1-4379-afa8-6ed1b590e03b,accepted,2025-09-04 12:26:52,2025-09-04 13:26:52
f05d46c9-0717-4381-b4f3-8b70e0864c9a,4e22bcde-39d1-4379-afa8-6ed1b590e03b,accepted,2025-08-14 18:50:25,2025-08-14 20:50:25
13edce63-4db3-485d-ad4c-7b4d1b7cbd0a,4e22bcde-39d1-4379-afa8-6ed1b590e03b,accepted,2025-09-09 16:59:41,2025-09-09 21:59:41
876c88b7-f62a-49d1-832a-50892ba837e2,4e22bcde-39d1-4379-afa8-6ed1b590e03b,accepted,2025-08-23 19:33:36,2025-08-23 20:33:36
e8f025ed-3ffe-4e38-986d-30be527a71a1,4e22bcde-39d1-4379-afa8-6ed1b590e03b,accepted,2025-08-18 19:03:41,2025-08-18 23:03:41
5107efc1-e3fc-4477-a02f-03e2d49f519e,8f6ca04a-669b-472a-b0b2-d56a2d390614,accepted,2025-09-10 18:08:23,2025-09-10 19:08:23
ae981e9d-a2a8-4c20-b3b4-3e81ad2d7cd7,8f6ca04a-669b-472a-b0b2-d56a2d390614,accepted,2025-08-10 11:16:16,2025-08-10 17:16:16
43a4c737-7a79-4fac-9021-2aef9f122605,8f6ca04a-669b-472a-b0b2-d56a2d390614,accepted,2025-09-16 05:48:44,2025-09-16 11:48:44
b8c562c9-4cc9-4404-9690-5e38936a51f5,8f6ca04a-669b-472a-b0b2-d56a2d390614,accepted,2025-09-07 13:05:22,2025-09-07 19:05:22
4e672885-6409-4053-8adc-2e3eed3647fc,8f6ca04a-669b-472a-b0b2-d56a2d390614,accepted,2025-08-27 21:11:26,2025-08-27 22:11:26
620e475b-da9d-4c2a-a992-92f67c5de4a3,8f6ca04a-669b-472a-b0b2-d56a2d390614,accepted,2025-08-27 17:58:59,2025-08-27 19:58:59
a7697f4c-65b5-47e0-a961-a61304becaad,31019dc2-b836-4141-8a4b-de0b5fe9c394,accepted,2025-08-31 21:06:11,2025-09-01 01:06:11
eeb61e43-7980-4d0c-9202-493af81d1181,31019dc2-b836-4141-8a4b-de0b5fe9c394,accepted,2025-09-01 23:21:09,2025-09-02 03:21:09
9a1830f6-b278-4c90-99d6-34b719fa48f6,e074cd41-751f-4bf2-a80a-e61e464210c3,accepted,2025-10-08 09:02:26,2025-10-08 14:02:26
ff925ee6-99a5-4277-af56-3554bfb6947f,e074cd41-751f-4bf2-a80a-e61e464210c3,accepted,2025-10-08 19:21:21,2025-10-08 23:21:21
1f618940-110f-4cae-8a1f-88177f3c73c4,3de3976f-fe21-4dba-a758-becd784890c4,accepted,2025-10-16 19:46:19,2025-10-16 22:46:19
644d4fd3-72b1-4a32-b73b-623943e43fbb,3de3976f-fe21-4dba-a758-becd784890c4,accepted,2025-10-25 23:17:12,2025-10-26 00:17:12
612c9bc2-277f-4f78-9406-fa9c5847e7c8,3de3976f-fe21-4dba-a758-becd784890c4,accepted,2025-10-20 23:12:39,2025-10-21 01:12:39
1ba5ae18-8a33-42be-be8b-7e0453c71d8d,3de3976f-fe21-4dba-a758-becd784890c4,accepted,2025-10-16 19:43:10,2025-10-16 21:43:10
ddf1d143-5e1e-4e23-91e6-caf923df257f,f8f88e23-4d9b-420a-a8af-01a046a67c0f,accepted,2025-08-29 11:51:43,2025-08-29 12:51:43
ddaa9baf-e166-4d18-b1a3-866ff40476de,f8f88e23-4d9b-420a-a8af-01a046a67c0f,accepted,2025-09-15 20:08:15,2025-09-16 01:08:15
e1f0b94d-3561-4b8d-a2a1-609520674cf7,f8f88e23-4d9b-420a-a8af-01a046a67c0f,accepted,2025-09-05 08:21:33,2025-09-05 13:21:33
a7b31d3a-5dd4-4157-9b0a-1d5ae93ed64a,167d432b-700d-425a-9720-41e45b14d072,accepted,2025-09-18 20:27:55,2025-09-19 02:27:55
5792022c-56af-4b46-9dfd-ee49d0e9a2fc,167d432b-700d-425a-9720-41e45b14d072,accepted,2025-10-18 21:48:44,2025-10-19 00:48:44
e4e1a2c1-875a-409b-bc37-aa6c6da258d6,b994f3e1-8a90-4a6e-9140-63638704fd4c,accepted,2025-08-15 12:39:54,2025-08-15 13:39:54
94e6ca99-36f9-4c4a-8313-e233af9962f9,b994f3e1-8a90-4a6e-9140-63638704fd4c,accepted,2025-08-18 18:42:49,2025-08-18 21:42:49
a1b62675-2508-4573-8c1a-8de2aa063b91,c0473c35-2209-42f9-b1a6-bd2722ecab07,accepted,2025-10-18 13:03:46,2025-10-18 19:03:46
15c8b36b-9047-45d7-b2cf-db96d759cd1a,c0473c35-2209-42f9-b1a6-bd2722ecab07,accepted,2025-09-25 13:21:46,2025-09-25 15:21:46
ee0a1bd1-8fb5-4970-a57e-bdc7688d654f,c0473c35-2209-42f9-b1a6-bd2722ecab07,accepted,2025-10-05 12:47:07,2025-10-05 15:47:07
59bc182b-ef63-45b5-bb33-2db9969fc223,c0473c35-2209-42f9-b1a6-bd2722ecab07,accepted,2025-09-05 20:37:17,2025-09-05 22:37:17
612c9bc2-277f-4f78-9406-fa9c5847e7c8,8ea6295b-cec6-4dd0-8ffd-5ee521b8d70b,accepted,2025-09-12 22:55:26,2025-09-12 23:55:26
f5b90bc8-d503-47b5-9c09-6cde46b7f0d5,8ea6295b-cec6-4dd0-8ffd-5ee521b8d70b,accepted,2025-09-19 22:41:51,2025-09-20 04:41:51
f024d1d1-5f5b-4710-98fc-cdd72bb2900b,8ea6295b-cec6-4dd0-8ffd-5ee521b8d70b,accepted,2025-09-24 09:06:25,2025-09-24 15:06:25
84fbbb6c-0d58-4f42-a779-0bd7562bc33e,f1bd0303-68c7-4eda-879e-013781322475,accepted,2025-10-18 21:38:39,2025-10-19 00:38:39
5fe2467d-271e-4430-ad1b-0ad4cd89943a,f1bd0303-68c7-4eda-879e-013781322475,accepted,2025-09-22 20:32:12,2025-09-22 21:32:12
77d72017-12e2-430b-89bc-5fd829f2057f,f1bd0303-68c7-4eda-879e-013781322475,accepted,2025-10-08 11:18:42,2025-10-08 12:18:42
c18c01af-7b62-451d-803f-88ccaaa46b77,f1bd0303-68c7-4eda-879e-013781322475,accepted,2025-10-20 07:18:55,2025-10-20 08:18:55
c5e44d32-79ff-4867-b5b4-48d66948cad0,d45836eb-c9fa-4896-95e1-cd146e214068,accepted,2025-09-02 11:32:22,2025-09-02 14:32:22
d378eab5-766e-4e1e-a75e-e5872d03793d,d45836eb-c9fa-4896-95e1-cd146e214068,accepted,2025-09-07 21:44:05,2025-09-08 03:44:05
c360926c-ed57-492d-9f0e-75e21b0a4010,4cd943e6-463f-47fa-928b-9677463e2817,accepted,2025-10-10 18:07:55,2025-10-10 21:07:55
7d8228a8-ff9f-41b8-9218-c3c9eea4125a,4cd943e6-463f-47fa-928b-9677463e2817,accepted,2025-09-19 19:54:39,2025-09-19 21:54:39
5f34950a-a322-4a93-b150-6ea0c9afd743,4cd943e6-463f-47fa-928b-9677463e2817,accepted,2025-09-16 11:26:14,2025-09-16 14:26:14
4e672885-6409-4053-8adc-2e3eed3647fc,4cd943e6-463f-47fa-928b-9677463e2817,accepted,2025-09-23 19:09:36,2025-09-23 20:09:36
d4e76bf8-ee34-41dd-a1a8-833c7154ba39,4cd943e6-463f-47fa-928b-9677463e2817,accepted,2025-09-27 04:57:31,2025-09-27 05:57:31
84009e2c-1e38-4b78-b358-334912a31499,9b2701ee-4f45-431c-9921-282c79468df9,accepted,2025-08-23 12:06:40,2025-08-23 16:06:40
9d55a99e-943c-4e20-b395-89714ce07138,9b2701ee-4f45-431c-9921-282c79468df9,accepted,2025-08-23 18:19:26,2025-08-23 19:19:26
37f58f6f-aef9-49d9-a3c5-39502f807f0b,9b2701ee-4f45-431c-9921-282c79468df9,accepted,2025-09-19 09:09:24,2025-09-19 10:09:24
64a67e94-72f8-4e49-997f-cd535fb02561,93391425-4c82-422c-92e7-07f8aa413ccd,accepted,2025-10-19 21:27:40,2025-10-20 02:27:40
11466bd2-c41d-4029-a7c9-96c16d1f0a6c,93391425-4c82-422c-92e7-07f8aa413ccd,accepted,2025-08-25 10:32:58,2025-08-25 15:32:58
94e6ca99-36f9-4c4a-8313-e233af9962f9,93391425-4c82-422c-92e7-07f8aa413ccd,accepted,2025-09-10 18:33:22,2025-09-10 22:33:22
037ea8c5-6d38-4abf-8da7-da778a17ff39,93391425-4c82-422c-92e7-07f8aa413ccd,accepted,2025-10-21 13:25:33,2025-10-21 16:25:33
8cc2b1a8-c59a-4ecd-8334-63b13637c0ca,93391425-4c82-422c-92e7-07f8aa413ccd,accepted,2025-09-07 17:39:03,2025-09-07 20:39:03
e3c3f019-c6eb-4555-ad49-0e59bfabb87a,93391425-4c82-422c-92e7-07f8aa413ccd,accepted,2025-08-23 08:34:30,2025-08-23 09:34:30
5fcb44f9-ce9a-412d-959f-0cff1adf5db7,0bdca865-6ead-46d7-b9c4-3b1f24a9f016,accepted,2025-10-02 02:51:20,2025-10-02 07:51:20
4a442a02-2d94-4851-940a-65202cc57110,0bdca865-6ead-46d7-b9c4-3b1f24a9f016,accepted,2025-09-30 21:07:41,2025-09-30 23:07:41
cd9c6e1b-cfdf-4013-aecd-b6fa6d08ee6f,0bdca865-6ead-46d7-b9c4-3b1f24a9f016,accepted,2025-10-11 11:42:01,2025-10-11 15:42:01
e2b18792-6d10-4862-9dc5-8ae3fd61fde8,0bdca865-6ead-46d7-b9c4-3b1f24a9f016,accepted,2025-10-07 20:29:14,2025-10-08 02:29:14
c8d07675-472e-46ec-bc87-31b04c671c50,d6eeb5f8-595a-4441-aae9-6a267cfb7c23,accepted,2025-10-07 23:58:08,2025-10-08 03:58:08
b722af42-5f67-4c0a-a71e-eb3e99a9f68a,d6eeb5f8-595a-4441-aae9-6a267cfb7c23,accepted,2025-10-16 10:19:47,2025-10-16 13:19:47
263005d8-5ba8-44f0-8dff-9e8c5b13ea46,d6eeb5f8-595a-4441-aae9-6a267cfb7c23,accepted,2025-09-30 11:44:40,2025-09-30 17:44:40
e529ab83-ffcb-41d3-bbde-58e66f5a28fe,d6eeb5f8-595a-4441-aae9-6a267cfb7c23,accepted,2025-10-06 18:36:47,2025-10-06 19:36:47
c73b5bc2-0840-4654-9474-796fd25d480b,aec694bb-864c-4c01-8c81-3ea3911eb240,accepted,2025-10-21 22:46:34,2025-10-21 23:46:34
bf61b5cb-c7fb-476f-81af-7bfa48b6d6c7,aec694bb-864c-4c01-8c81-3ea3911eb240,accepted,2025-09-22 22:35:47,2025-09-23 04:35:47
ddafcde7-4e6a-4c9f-9096-312f7b2a4b0d,aec694bb-864c-4c01-8c81-3ea3911eb240,accepted,2025-09-29 14:01:03,2025-09-29 15:01:03
0ec4e43b-4d2e-4a95-baa3-3a594cb49aa4,1aee01af-82b9-4fa8-9c72-b881083a9f17,accepted,2025-09-30 20:33:56,2025-09-30 23:33:56
9db252c6-5a6c-4d2f-b8b4-504b313a5167,1aee01af-82b9-4fa8-9c72-b881083a9f17,accepted,2025-09-23 08:56:14,2025-09-23 10:56:14
3859eb3f-4ac3-4c54-acd1-f96b0d117bf6,d8a7438f-5e07-40f7-af91-e21b46be717f,accepted,2025-09-03 22:25:14,2025-09-04 03:25:14
cfd857a7-e264-429b-b780-b50d193010c0,d8a7438f-5e07-40f7-af91-e21b46be717f,accepted,2025-08-22 22:49:01,2025-08-23 00:49:01
9360fd97-75fa-48d1-9350-5171463c4fe3,493619fb-75b9-48fd-8db0-b23421aae0c9,accepted,2025-09-11 09:16:59,2025-09-11 15:16:59
7954ede9-5892-4cad-b55f-ec46eaccc5f4,493619fb-75b9-48fd-8db0-b23421aae0c9,accepted,2025-09-14 11:00:39,2025-09-14 17:00:39
d063ada3-2560-4380-8026-4a7e6a44b9d7,493619fb-75b9-48fd-8db0-b23421aae0c9,accepted,2025-09-16 08:08:42,2025-09-16 10:08:42
ce027a57-be0e-419e-a346-d29fa56a2e23,f4a0011e-6de4-41f4-8c5d-606ba2496a89,accepted,2025-09-28 11:25:20,2025-09-28 15:25:20
ebbb23fc-fa98-4dd5-bdb3-12ba10aa5197,f4a0011e-6de4-41f4-8c5d-606ba2496a89,accepted,2025-09-27 20:53:22,2025-09-27 21:53:22
e0b43bc4-a370-4955-948e-c898ec70a171,f4a0011e-6de4-41f4-8c5d-606ba2496a89,accepted,2025-09-30 12:40:10,2025-09-30 14:40:10
f18acb8a-a000-40e0-bcee-3af1315e8cd9,f4a0011e-6de4-41f4-8c5d-606ba2496a89,accepted,2025-10-02 07:49:50,2025-10-02 09:49:50
61f4023e-bd59-48f0-ba75-aa06c740dce4,f4a0011e-6de4-41f4-8c5d-606ba2496a89,accepted,2025-09-30 12:00:57,2025-09-30 14:00:57
2074e3a4-984b-4c88-a85d-4ee74fc83153,f4a0011e-6de4-41f4-8c5d-606ba2496a89,accepted,2025-09-23 23:20:38,2025-09-24 01:20:38
907eb163-3eb0-4d0f-ab8e-93beb2e90990,f4a0011e-6de4-41f4-8c5d-606ba2496a89,accepted,2025-10-18 18:59:22,2025-10-18 21:59:22
ab4df962-34ee-4f03-a913-6bce8b1102ba,7e93fcb2-32e1-4217-b0e5-c12466d25bf6,accepted,2025-09-29 13:28:08,2025-09-29 14:28:08
e9ba14ef-0da4-4479-9a5f-9418cbb6b8e6,7e93fcb2-32e1-4217-b0e5-c12466d25bf6,accepted,2025-09-29 09:52:10,2025-09-29 13:52:10
d8e15096-b716-4026-834d-1a101eba25cf,7e93fcb2-32e1-4217-b0e5-c12466d25bf6,accepted,2025-09-30 23:30:16,2025-10-01 03:30:16
790dc45c-3b46-43f8-9097-326ee93590ee,f0f076c0-fded-4c18-8f74-d364614bb761,accepted,2025-09-19 20:08:13,2025-09-20 01:08:13
aa3d10b6-91ce-4555-8971-1526f7bf415e,f0f076c0-fded-4c18-8f74-d364614bb761,accepted,2025-09-21 11:58:13,2025-09-21 17:58:13
765d9f64-0e91-4ec5-b336-ffdb4b1d142c,77d1b7bb-0bc3-4eec-9bc9-85f5955efccb,accepted,2025-10-05 07:42:49,2025-10-05 13:42:49
3351fd53-8e0a-4e0a-af36-7bbea01145bc,77d1b7bb-0bc3-4eec-9bc9-85f5955efccb,accepted,2025-08-26 06:37:50,2025-08-26 11:37:50
889f66e9-2805-454f-966c-8c80f161bbb6,77d1b7bb-0bc3-4eec-9bc9-85f5955efccb,accepted,2025-10-15 08:31:56,2025-10-15 14:31:56
d207c6fa-6110-4b47-ad75-5c0a26715118,90e06bd0-3ca9-4388-8fe3-1c18a1a1542a,accepted,2025-10-13 17:03:22,2025-10-13 22:03:22
253fefdd-817d-4cfd-9ade-6737b1d2897c,90e06bd0-3ca9-4388-8fe3-1c18a1a1542a,accepted,2025-10-08 22:44:06,2025-10-09 02:44:06
3d2b1962-dfe1-409f-bb9d-c9a6a95af4fb,90e06bd0-3ca9-4388-8fe3-1c18a1a1542a,accepted,2025-10-27 14:31:58,2025-10-27 16:31:58
78c14236-45f9-407c-a07d-7f070c5c5852,90e06bd0-3ca9-4388-8fe3-1c18a1a1542a,accepted,2025-10-03 21:04:44,2025-10-03 22:04:44
61f4023e-bd59-48f0-ba75-aa06c740dce4,90e06bd0-3ca9-4388-8fe3-1c18a1a1542a,accepted,2025-10-10 13:28:50,2025-10-10 19:28:50
5175ceee-c632-4839-9057-ac257486df79,90e06bd0-3ca9-4388-8fe3-1c18a1a1542a,accepted,2025-10-22 19:21:55,2025-10-22 21:21:55
037ea8c5-6d38-4abf-8da7-da778a17ff39,90e06bd0-3ca9-4388-8fe3-1c18a1a1542a,accepted,2025-09-29 19:50:18,2025-09-29 22:50:18
31ba5096-50e7-429b-aba1-4d435af3be1e,611ef011-e243-4bda-b89b-88c86afd1726,accepted,2025-09-15 09:56:58,2025-09-15 12:56:58
e524629e-d728-4df2-9e15-d066f3939bad,611ef011-e243-4bda-b89b-88c86afd1726,accepted,2025-09-13 12:54:15,2025-09-13 13:54:15
e415f6dd-36df-4290-8c59-9a75c07b02f4,611ef011-e243-4bda-b89b-88c86afd1726,accepted,2025-09-15 18:01:46,2025-09-16 00:01:46
9668461f-533c-4ad2-a7df-72dab916ed81,611ef011-e243-4bda-b89b-88c86afd1726,accepted,2025-09-14 07:43:17,2025-09-14 12:43:17
32a5aa51-7f98-43d1-8861-87a350615ae3,611ef011-e243-4bda-b89b-88c86afd1726,accepted,2025-09-15 12:45:56,2025-09-15 16:45:56
814a36cf-2a5b-4277-b54f-35fe71676b84,611ef011-e243-4bda-b89b-88c86afd1726,accepted,2025-09-11 15:58:01,2025-09-11 17:58:01
fb48578f-5953-4165-a99d-5d711c0b9052,611ef011-e243-4bda-b89b-88c86afd1726,accepted,2025-09-14 23:18:25,2025-09-15 03:18:25
b03a183a-4012-40da-b7d2-7ff189213de2,611ef011-e243-4bda-b89b-88c86afd1726,accepted,2025-09-16 14:51:25,2025-09-16 16:51:25
76207612-b0e2-41d7-9666-9a5589838385,267a1a6c-e2d8-4d15-953a-b36689eb76f2,accepted,2025-09-11 20:22:23,2025-09-11 23:22:23
7954ede9-5892-4cad-b55f-ec46eaccc5f4,267a1a6c-e2d8-4d15-953a-b36689eb76f2,accepted,2025-09-09 13:56:22,2025-09-09 14:56:22
26f9220a-5d1e-42e6-832a-d17b7fdff4f7,267a1a6c-e2d8-4d15-953a-b36689eb76f2,accepted,2025-09-14 20:27:34,2025-09-15 02:27:34
7bebf70b-420a-485c-8f04-a9e31b7228d2,cb31ad2a-31cd-4129-b95b-2c9b58834dcf,accepted,2025-09-26 17:37:29,2025-09-26 19:37:29
a5f7a581-1ebe-4e4e-8b38-e2d13985af8e,cb31ad2a-31cd-4129-b95b-2c9b58834dcf,accepted,2025-09-30 21:31:21,2025-10-01 01:31:21
1cd2ca2d-9bcc-49d5-9831-dad5ca2d2fc8,cb31ad2a-31cd-4129-b95b-2c9b58834dcf,accepted,2025-10-01 13:48:01,2025-10-01 19:48:01
c6bbce02-5cc3-4034-be26-0faf8651724d,cb31ad2a-31cd-4129-b95b-2c9b58834dcf,accepted,2025-09-27 17:48:11,2025-09-27 23:48:11
5f34950a-a322-4a93-b150-6ea0c9afd743,a2173cae-273f-47d1-b5c3-7879acd1f0ab,accepted,2025-09-18 18:44:08,2025-09-18 20:44:08
7ae71d89-500f-4fff-a27b-bc16148c5ded,a2173cae-273f-47d1-b5c3-7879acd1f0ab,accepted,2025-09-18 13:14:04,2025-09-18 18:14:04
20f4b67b-f7dc-4399-acd1-26956eaa32a6,a2173cae-273f-47d1-b5c3-7879acd1f0ab,accepted,2025-09-18 09:42:41,2025-09-18 10:42:41
55557868-0c16-47da-b399-34dae7416384,dc841e0f-996f-4c6d-9382-748729b948ec,accepted,2025-09-26 07:32:33,2025-09-26 12:32:33
7030bddf-fac3-472c-8d70-3ffa6f40b6b1,dc841e0f-996f-4c6d-9382-748729b948ec,accepted,2025-08-08 02:12:33,2025-08-08 06:12:33
53e257b4-0203-47a3-9992-97dd4561b7c5,c055edef-dc82-401e-950a-1127873cf65e,accepted,2025-09-04 21:10:58,2025-09-05 01:10:58
02663e34-2096-42c1-8f14-4ca7514a186c,c055edef-dc82-401e-950a-1127873cf65e,accepted,2025-09-27 10:35:33,2025-09-27 16:35:33
35382aaf-bffd-414d-956e-ea2bd6b84365,c055edef-dc82-401e-950a-1127873cf65e,accepted,2025-08-21 10:27:05,2025-08-21 15:27:05
faf283f5-a8b2-4f59-b03c-06598dabf2e3,c055edef-dc82-401e-950a-1127873cf65e,accepted,2025-09-20 19:01:02,2025-09-20 23:01:02
de069440-c83d-46db-b2bb-cef1ec244ede,bb49225a-eae9-4fd9-9da2-eb732cc661d0,accepted,2025-08-29 12:41:16,2025-08-29 14:41:16
d2701b2a-c564-4d96-9ca5-dca8956b016e,bb49225a-eae9-4fd9-9da2-eb732cc661d0,accepted,2025-09-10 15:22:41,2025-09-10 19:22:41
a94e5e63-b7dc-471d-97ec-f1472d4244c5,91c673fe-99a7-47e0-964f-8f53fb618626,accepted,2025-08-18 09:38:01,2025-08-18 12:38:01
b627f1da-c2bc-4474-9eb9-6322e6e072ca,91c673fe-99a7-47e0-964f-8f53fb618626,accepted,2025-08-14 22:37:28,2025-08-15 00:37:28
c3c0a9e1-fe49-4782-8680-7c9754ff9b14,91c673fe-99a7-47e0-964f-8f53fb618626,accepted,2025-08-23 21:04:36,2025-08-23 22:04:36
698ad4e4-aa8c-4bc0-ae26-58a2353e26e0,91c673fe-99a7-47e0-964f-8f53fb618626,accepted,2025-09-02 21:46:48,2025-09-03 01:46:48
b74064f3-34eb-4da7-83da-bf5142a4b2c4,1c30623d-20ed-41a2-b293-646fd0c23680,accepted,2025-09-10 13:41:54,2025-09-10 15:41:54
4bbc97b7-4440-4a14-afa7-d1e345f2d3a0,1c30623d-20ed-41a2-b293-646fd0c23680,accepted,2025-08-29 20:20:38,2025-08-29 22:20:38
36f00363-56a4-4912-baae-b1fa62aef177,0095b151-f70e-4293-a144-143a27aa4b21,accepted,2025-10-04 09:03:57,2025-10-04 12:03:57
b39ef018-de9a-4a91-974f-8c115da438c9,0095b151-f70e-4293-a144-143a27aa4b21,accepted,2025-10-17 00:00:25,2025-10-17 04:00:25
5cd7300e-8ced-416c-a14c-0a770d2b1e80,0095b151-f70e-4293-a144-143a27aa4b21,accepted,2025-10-18 02:54:21,2025-10-18 08:54:21
c90a4496-ac5a-4681-ba69-1dbc37b89c91,ee9455d7-81a4-4193-9390-b5fdc187447e,accepted,2025-09-28 17:23:17,2025-09-28 18:23:17
df1a0210-309f-4dca-8982-7f61eb4f4e2d,ee9455d7-81a4-4193-9390-b5fdc187447e,accepted,2025-09-28 13:46:28,2025-09-28 18:46:28
59bc182b-ef63-45b5-bb33-2db9969fc223,3a1a8759-7b4e-4ce4-8d2a-e533db5388f3,accepted,2025-10-06 15:39:47,2025-10-06 20:39:47
ccc9cc78-48ae-4b71-867b-2a0bc6938b37,3a1a8759-7b4e-4ce4-8d2a-e533db5388f3,accepted,2025-09-09 00:50:38,2025-09-09 04:50:38
9c4527e9-3111-4fe3-a9c7-aebd881ebed4,3a1a8759-7b4e-4ce4-8d2a-e533db5388f3,accepted,2025-09-23 13:12:55,2025-09-23 16:12:55
780057b5-2325-4c58-8f02-292a8b62799f,3a1a8759-7b4e-4ce4-8d2a-e533db5388f3,accepted,2025-08-28 19:29:00,2025-08-28 23:29:00
55c6d54f-0968-41c9-87c9-75d01e6d755c,aeb0b708-e826-4743-9bed-25d7d2a65a44,accepted,2025-08-09 13:08:44,2025-08-09 14:08:44
a213f1d4-5f2f-4b0c-9e3d-ddd63c674ea9,aeb0b708-e826-4743-9bed-25d7d2a65a44,accepted,2025-08-15 19:15:14,2025-08-16 00:15:14
66503fa7-3565-4438-a711-04b8a3936b7d,aeb0b708-e826-4743-9bed-25d7d2a65a44,accepted,2025-08-11 10:59:38,2025-08-11 11:59:38
bf0caba6-b9bd-410c-9f1d-b55ef4ffa058,6b58b338-7a2d-411d-bace-9f369f1408bd,accepted,2025-09-01 20:39:56,2025-09-01 23:39:56
7da6ec82-ed50-4d23-b4f7-5a9530b01a65,6b58b338-7a2d-411d-bace-9f369f1408bd,accepted,2025-08-24 17:35:24,2025-08-24 20:35:24
5323e26d-f443-4879-9ac2-404deab73e88,6b58b338-7a2d-411d-bace-9f369f1408bd,accepted,2025-08-19 10:47:09,2025-08-19 13:47:09
690c93c7-7532-47ac-85c3-eb6a27fb3143,6b58b338-7a2d-411d-bace-9f369f1408bd,accepted,2025-08-30 10:17:42,2025-08-30 16:17:42
2f3ed8e3-31b1-485f-a9ca-7e4bddafe73a,e7b39c02-5e8d-4908-ba72-0a8076199654,accepted,2025-09-25 18:37:43,2025-09-25 21:37:43
3c91ddbd-4d72-468c-9bb4-a208c40f8218,e7b39c02-5e8d-4908-ba72-0a8076199654,accepted,2025-10-10 21:21:27,2025-10-10 22:21:27
f7defa98-f883-4dfa-b96d-4f7fc2e813dd,e7b39c02-5e8d-4908-ba72-0a8076199654,accepted,2025-09-19 13:12:22,2025-09-19 15:12:22
81f9d6fd-c11f-4a3c-add2-7ce59380610f,a7ad9dbb-eb68-43c6-8ea6-2172519f7c8f,accepted,2025-08-14 11:06:00,2025-08-14 16:06:00
43c074ec-9d2e-4777-af6f-6906f31a1f15,a7ad9dbb-eb68-43c6-8ea6-2172519f7c8f,accepted,2025-08-20 21:26:52,2025-08-20 23:26:52
40870c29-44f4-45ef-9ac7-97f34d5e2ac7,a7ad9dbb-eb68-43c6-8ea6-2172519f7c8f,accepted,2025-08-20 19:42:34,2025-08-21 01:42:34
bcfe560c-a41c-48dd-bebb-c55f5f51ea77,a7ad9dbb-eb68-43c6-8ea6-2172519f7c8f,accepted,2025-08-31 13:22:39,2025-08-31 14:22:39
4ffe2b5a-6ac3-458f-b54f-d859165c0dc9,a7ad9dbb-eb68-43c6-8ea6-2172519f7c8f,accepted,2025-08-12 14:58:01,2025-08-12 20:58:01
bc265f59-f6e9-4fe4-a3db-3999ba35f43d,a7ad9dbb-eb68-43c6-8ea6-2172519f7c8f,accepted,2025-09-11 10:45:09,2025-09-11 11:45:09
cb9b9523-f9a9-40a5-86c7-79d4883aebec,a7ad9dbb-eb68-43c6-8ea6-2172519f7c8f,accepted,2025-08-22 18:01:35,2025-08-22 23:01:35
